concept_id,label,concept_class
1002343,Left ventricular Stroke volume by US.2D.A4C+Calc by single plane area-length method,ClinicalObservation
1002375,Left ventricular Stroke volume by US.2D+Calculated by biplane area-length method,ClinicalObservation
1002385,Left ventricular Cardiac output by US.2D.A2C+Calc by single plane area-length method,ClinicalObservation
1002404,Left ventricular Ejection fraction by US.2D.A4C+Calc by single plane area-length method,ClinicalObservation
1002424,Francisella tularensis IgM Ab [Presence] in Serum by Immunoassay,LabTest
1002456,Left ventricular Stroke volume by US.2D.A2C+Calculated by single plane method of disks,ClinicalObservation
1002461,Diameter | Fetus | Eye | OB ultrasound,LoincHierarchy
1002464,Diameter.inner orbital | Fetus | OB ultrasound,LoincHierarchy
1002472,Intravascular systolic | Ulnar artery Right | Specific blood pressure,LoincHierarchy
1002476,Stroke volume/Body surface area | Heart ventricle - left | Specific hemodynamics,LoincHierarchy
1002477,Pus,LoincSystem
1002481,End-systolic volume | Heart.ventricle Right | Specific hemodynamics,LoincHierarchy
1002482,Body weight percentile | Fetus | OB ultrasound,LoincHierarchy
1002483,Long axis | Cervical canal | OB ultrasound,LoincHierarchy
1002491,Arterial pulse intensity | Radial artery Left | Specific heart rate,LoincHierarchy
1002492,Perimeter | Fetus | OB ultrasound,LoincHierarchy
1002493,Intravascular systolic | Thumb arteries Right | Specific blood pressure,LoincHierarchy
1002497,Cardiac output/Body surface area | Heart ventricle - left | Specific hemodynamics,LoincHierarchy
1002503,Activity | Fetus | Heart | OB ultrasound,LoincHierarchy
1002505,Study observation | Fetus | Cranium | OB ultrasound,LoincHierarchy
1002511,Heart rate measure duration | Heart study | General heart rate,LoincHierarchy
1002513,Heart rate measurement site | Patient | General heart rate,LoincHierarchy
1002516,Intravascular diastolic | Iliac artery Right | Specific blood pressure,LoincHierarchy
1002517,Long axis | Cervix externally palpable surface | OB ultrasound,LoincHierarchy
1002519,Intravascular mean | Pulmonary artery | Specific central blood pressure,LoincHierarchy
1002520,Diameter | Fetus | Tricuspid valve | OB ultrasound,LoincHierarchy
1002522,Diameter.perpendicular | Ovary Left | OB ultrasound,LoincHierarchy
1002523,SaO2 | Blood venous | Specific hemodynamics,LoincHierarchy
1002525,Body temperature | Intravascular | Specific body temperature,LoincHierarchy
1002527,Diameter.perpendicular | Kidney Right | OB ultrasound,LoincHierarchy
1002528,Intravascular systolic | Digital artery Right | Specific blood pressure,LoincHierarchy
1002529,Intravascular mean | Femoral artery Left | Specific blood pressure,LoincHierarchy
1002530,Intravascular systolic | Dorsal penile artery | Specific blood pressure,LoincHierarchy
1002535,Study observation | Fetus | Colon | OB ultrasound,LoincHierarchy
1002536,SaO2 | Heart.atrium Left | Specific hemodynamics,LoincHierarchy
1002537,Study observation.general 1st trimester | Fetus | OB ultrasound,LoincHierarchy
1002541,Intravascular diastolic | Iliac artery Left | Specific blood pressure,LoincHierarchy
1002542,Biophysical profile.sum | Fetus | OB ultrasound,LoincHierarchy
1002543,Diameter.transverse | Fetus | Heart | OB ultrasound,LoincHierarchy
1002545,Intravascular mean | Radial artery | Specific blood pressure,LoincHierarchy
1002546,Intravascular mean | Great toe arteries Left | Specific blood pressure,LoincHierarchy
1002552,Intravascular mean | Aorta thoracic descending | Specific central blood pressure,LoincHierarchy
1002553,Intravascular mean | Hepatic artery | Specific central blood pressure,LoincHierarchy
1002554,Intravascular systolic | Little finger arteries Right | Specific blood pressure,LoincHierarchy
1002556,Long axis | Fetus | Clavicle diaphysis | OB ultrasound,LoincHierarchy
1002557,Body temperature | Urinary bladder | Specific body temperature,LoincHierarchy
1002558,Exudate,LoincSystem
1002561,Intravascular systolic | Great toe arteries Right | Specific blood pressure,LoincHierarchy
1002563,Study observation | Fetus | Tricuspid valve | OB ultrasound,LoincHierarchy
1002565,Intravascular systolic | Middle finger arteries Left | Specific blood pressure,LoincHierarchy
1002566,Study observation | Fetus | Vena cava | OB ultrasound,LoincHierarchy
1002568,Hemodynamic resistance/Body surface area | Pulmonary vasculature | Specific hemodynamics,LoincHierarchy
1002573,Study observation | Cervix | OB ultrasound,LoincHierarchy
1002575,Arterial pulse intensity | Brachial artery Left | Specific heart rate,LoincHierarchy
1002577,Study observation | Fetus | Genitalia | OB ultrasound,LoincHierarchy
1002580,Diameter.long | Fetus | Kidney Right | OB ultrasound,LoincHierarchy
1002584,Intravascular diastolic | Ulnar artery Right | Specific blood pressure,LoincHierarchy
1002587,Long axis | Fetus | Femur diaphysis | OB ultrasound,LoincHierarchy
1002592,Long axis | Fetus | Ulna diaphysis Right | OB ultrasound,LoincHierarchy
1002596,SaO2 | Inferior vena cava | Specific hemodynamics,LoincHierarchy
1002598,Body weight.10th | Population distribution | OB ultrasound,LoincHierarchy
1002601,Perimeter | Fetus | Heart | OB ultrasound,LoincHierarchy
1002602,Work/Heart rate/Body surface area | Heart ventricle - left | Specific hemodynamics,LoincHierarchy
1002603,Arterial pulse intensity | Posterior tibial artery Left | Specific heart rate,LoincHierarchy
1002605,Intrachamber mean | Heart.atrium Right | Specific central blood pressure,LoincHierarchy
1002607,Cardiac output/Body surface area | Heart.ventricle Right | Specific hemodynamics,LoincHierarchy
1002608,SaO2 | Blood mixed venous | Specific hemodynamics,LoincHierarchy
1002617,Thickness diastolic | Fetus | OB ultrasound,LoincHierarchy
1002621,Heart rate | XXX | General heart rate,LoincHierarchy
1002623,Intrachamber mean | Heart.atrium Left | Specific central blood pressure,LoincHierarchy
1002626,Study observation | Fetus | Inferior vena cava | OB ultrasound,LoincHierarchy
1002631,Study observation | Fetus | Stomach | OB ultrasound,LoincHierarchy
1002632,A-wave amplitude | Heart.atrium Right | Specific venous blood pressure,LoincHierarchy
1002637,Study observation | Fetus | Extremities | OB ultrasound,LoincHierarchy
1002638,Arterial pulse intensity | Ulnar artery Right | Specific heart rate,LoincHierarchy
1002642,Study observation general | Fetus | OB ultrasound,LoincHierarchy
1002643,Long axis | Fetus | Femur.diaphysis Right | OB ultrasound,LoincHierarchy
1002645,Biophysical profile.tone | Fetus | OB ultrasound,LoincHierarchy
1002656,Diameter.hilum-cortex.mean | Fetus | OB ultrasound,LoincHierarchy
1002660,Intravascular diastolic | Inferior mesenteric artery | Specific central blood pressure,LoincHierarchy
1002662,Pulse wave form | Dorsal pedal artery Left | Specific heart rate,LoincHierarchy
1002665,Intrachamber systolic | Heart.atrium Left | Specific central blood pressure,LoincHierarchy
1002666,Intrachamber systolic | Heart ventricle - left | Specific central blood pressure,LoincHierarchy
1002668,General blood pressure,LoincHierarchy
1002670,Specific body weight,LoincHierarchy
1002672,SaO2 | Pulmonary wedge | Specific hemodynamics,LoincHierarchy
1002674,Intravascular systolic | Arterial system | Specific blood pressure,LoincHierarchy
1002676,Intravascular systolic | Retinal artery Right | Specific blood pressure,LoincHierarchy
1002677,Intravascular systolic | Posterior tibial artery Left | Specific blood pressure,LoincHierarchy
1002678,Diameter.biparietal outer to outer | Fetus | OB ultrasound,LoincHierarchy
1002682,Diameter.long.mean | Fetus | OB ultrasound,LoincHierarchy
